,species,genus,family,species.relative,genus.relative
13359,Pelargonium_whytei,Pelargonium,Geraniaceae,NA,Pelargonium
13360,Pelargonium_wonchiense,Pelargonium,Geraniaceae,NA,Pelargonium
13361,Pelargonium_zonale,Pelargonium,Geraniaceae,NA,Pelargonium
13362,Sarcocaulon_camdeboense,Sarcocaulon,Geraniaceae,NA,Sarcocaulon
13363,Gerrardina_eylesiana,Gerrardina,Gerrardinaceae,NA,Gerrardina
13364,Gerrardina_foliosa,Gerrardina,Gerrardinaceae,NA,Gerrardina
13365,Acanthonema_diandrum,Acanthonema,Gesneriaceae,NA,Acanthonema
13366,Acanthonema_strigosum,Acanthonema,Gesneriaceae,NA,Acanthonema
13367,Didymocarpus_kamerunensis,Didymocarpus,Gesneriaceae,NA,Didymocarpus
13368,Episcia_reptans,Episcia,Gesneriaceae,NA,Episcia
13369,Epithema_tenue,Epithema,Gesneriaceae,NA,Epithema
13370,Nodonema_lineatum,Nodonema,Gesneriaceae,NA,Nodonema
13371,Saintpaulia_diplotricha,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13372,Saintpaulia_goetzeana,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13373,Saintpaulia_grotei,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13374,Saintpaulia_inconspicua,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13375,Saintpaulia_ionantha,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13376,Saintpaulia_pusilla,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13377,Saintpaulia_shumensis,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13378,Saintpaulia_teitensis,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13379,Saintpaulia_tongwensis,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13380,Saintpaulia_ulugurensis,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13381,Saintpaulia_velutina,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13382,Saintpaulia_watkinsii,Saintpaulia,Gesneriaceae,NA,Saintpaulia
13383,Schizoboea_kamerunensis,Schizoboea,Gesneriaceae,NA,Schizoboea
13384,Streptocarpus_albus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13385,Streptocarpus_bambuseti,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13386,Streptocarpus_buchananii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13387,Streptocarpus_bullatus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13388,Streptocarpus_burttianus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13389,Streptocarpus_burundianus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13390,Streptocarpus_caulescens,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13391,Streptocarpus_compressus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13392,Streptocarpus_confusus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13393,Streptocarpus_elongatus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13394,Streptocarpus_erubescens,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13395,Streptocarpus_euanthus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13396,Streptocarpus_exsertus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13397,Streptocarpus_eylesii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13398,Streptocarpus_glandulosissimus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13399,Streptocarpus_goetzei,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13400,Streptocarpus_gonjaensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13401,Streptocarpus_heckmannianus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13402,Streptocarpus_hirsutissimus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13403,Streptocarpus_hirtinervis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13404,Streptocarpus_holstii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13405,Streptocarpus_inflatus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13406,Streptocarpus_insularis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13407,Streptocarpus_katangensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13408,Streptocarpus_kimbozanus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13409,Streptocarpus_kirkii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13410,Streptocarpus_kungwensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13411,Streptocarpus_leptopus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13412,Streptocarpus_masisiensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13413,Streptocarpus_mbeyensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13414,Streptocarpus_milanjianus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13415,Streptocarpus_montanus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13416,Streptocarpus_nimbicola,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13417,Streptocarpus_nobilis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13418,Streptocarpus_pallidiflorus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13419,Streptocarpus_parensis,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13420,Streptocarpus_phaeotrichus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13421,Streptocarpus_pole-evansii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13422,Streptocarpus_rhodesianus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13423,Streptocarpus_saxorum,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13424,Streptocarpus_schliebenii,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13425,Streptocarpus_solenanthus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13426,Streptocarpus_stomandrus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13427,Streptocarpus_subscandens,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13428,Streptocarpus_thysanotus,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13429,Streptocarpus_wittei,Streptocarpus,Gesneriaceae,NA,Streptocarpus
13430,Trachystigma_mannii,Trachystigma,Gesneriaceae,NA,Trachystigma
13431,Gisekia_africana,Gisekia,Gisekiaceae,NA,Gisekia
13432,Gisekia_diffusa,Gisekia,Gisekiaceae,NA,Gisekia
13433,Gisekia_miltus,Gisekia,Gisekiaceae,NA,Gisekia
13434,Gisekia_paniculata,Gisekia,Gisekiaceae,NA,Gisekia
13435,Gisekia_pharnaceoides,Gisekia,Gisekiaceae,NA,Gisekia
13436,Dicranopteris_linearis,Dicranopteris,Gleicheniaceae,NA,Dicranopteris
13437,Gleichenia_elongata,Gleichenia,Gleicheniaceae,NA,Gleichenia
13438,Gleichenia_elongatum,Gleichenia,Gleicheniaceae,NA,Gleichenia
13439,Gleichenia_polypodioides,Gleichenia,Gleicheniaceae,NA,Gleichenia
13440,Gleichenia_umbraculifera,Gleichenia,Gleicheniaceae,NA,Gleichenia
13441,Sticherus_flagellaris,Sticherus,Gleicheniaceae,NA,Sticherus
13442,Gnetum_africanum,Gnetum,Gnetaceae,NA,Gnetum
13443,Gnetum_buchholzianum,Gnetum,Gnetaceae,NA,Gnetum
13444,Gnetum_interruptum,Gnetum,Gnetaceae,NA,Gnetum
13445,Gnetum_latispicum,Gnetum,Gnetaceae,NA,Gnetum
13446,Scaevola_plumieri,Scaevola,Goodeniaceae,NA,Scaevola
13447,Scaevola_taccada,Scaevola,Goodeniaceae,NA,Scaevola
13448,Grubbia_rosmarinifolia,Grubbia,Grubbiaceae,NA,Grubbia
13449,Grubbia_tomentosa,Grubbia,Grubbiaceae,NA,Grubbia
13450,Gunnera_perpensa,Gunnera,Gunneraceae,NA,Gunnera
13451,Dilatris_corymbosa,Dilatris,Haemodoraceae,NA,Dilatris
13452,Dilatris_viscosa,Dilatris,Haemodoraceae,NA,Dilatris
13453,Wachendorfia_paniculata,Wachendorfia,Haemodoraceae,NA,Wachendorfia
13454,Laurembergia_mildbraedii,Laurembergia,Haloragaceae,NA,Laurembergia
13455,Laurembergia_repens,Laurembergia,Haloragaceae,NA,Laurembergia
13456,Laurembergia_tetrandra,Laurembergia,Haloragaceae,NA,Laurembergia
13457,Myriophyllum_spicatum,Myriophyllum,Haloragaceae,NA,Myriophyllum
13458,Trichocladus_ellipticus,Trichocladus,Hamamelidaceae,NA,Trichocladus
13459,Trichocladus_goetzei,Trichocladus,Hamamelidaceae,NA,Trichocladus
13460,Gyrocarpus_americanus,Gyrocarpus,Hernandiaceae,NA,Gyrocarpus
13461,Gyrocarpus_angustifolius,Gyrocarpus,Hernandiaceae,NA,Gyrocarpus
13462,Gyrocarpus_hababensis,Gyrocarpus,Hernandiaceae,NA,Gyrocarpus
13463,Hernandia_beninensis,Hernandia,Hernandiaceae,NA,Hernandia
13464,Illigera_cava,Illigera,Hernandiaceae,NA,Illigera
13465,Illigera_madagascariensis,Illigera,Hernandiaceae,NA,Illigera
13466,Illigera_pentaphylla,Illigera,Hernandiaceae,NA,Illigera
13467,Illigera_vespertilio,Illigera,Hernandiaceae,NA,Illigera
13468,Afrostyrax_kamerunensis,Afrostyrax,Huaceae,NA,Afrostyrax
13469,Afrostyrax_lepidophyllus,Afrostyrax,Huaceae,NA,Afrostyrax
13470,Afrostyrax_macranthus,Afrostyrax,Huaceae,NA,Afrostyrax
13471,Hua_gabonii,Hua,Huaceae,NA,Hua
13472,Sacoglottis_gabonensis,Sacoglottis,Humiriaceae,NA,Sacoglottis
13473,Hydnora_abyssinica,Hydnora,Aristolochiaceae,NA,Hydnora
13474,Hydnora_sinandevu,Hydnora,Aristolochiaceae,NA,Hydnora
13475,Blyxa_hexandra,Blyxa,Hydrocharitaceae,NA,Blyxa
13476,Blyxa_senegalensis,Blyxa,Hydrocharitaceae,NA,Blyxa
13477,Halophila_balfourii,Halophila,Hydrocharitaceae,NA,Halophila
13478,Halophila_linearis,Halophila,Hydrocharitaceae,NA,Halophila
13479,Halophila_ovalis,Halophila,Hydrocharitaceae,NA,Halophila
13480,Hydrilla_verticillata,Hydrilla,Hydrocharitaceae,NA,Hydrilla
13481,Hydrocharis_chevalieri,Hydrocharis,Hydrocharitaceae,NA,Hydrocharis
13482,Lagarosiphon_cordofanus,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13483,Lagarosiphon_hydrilloides,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13484,Lagarosiphon_ilicifolius,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13485,Lagarosiphon_major,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13486,Lagarosiphon_muscoides,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13487,Lagarosiphon_steudneri,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13488,Lagarosiphon_verticillifolius,Lagarosiphon,Hydrocharitaceae,NA,Lagarosiphon
13489,Najas_baldwinii,Najas,Hydrocharitaceae,NA,Najas
13490,Najas_graminea,Najas,Hydrocharitaceae,NA,Najas
13491,Najas_hagerupii,Najas,Hydrocharitaceae,NA,Najas
13492,Najas_horrida,Najas,Hydrocharitaceae,NA,Najas
13493,Najas_liberiensis,Najas,Hydrocharitaceae,NA,Najas
13494,Najas_marina,Najas,Hydrocharitaceae,NA,Najas
13495,Najas_pectinata,Najas,Hydrocharitaceae,NA,Najas
13496,Najas_schweinfurthii,Najas,Hydrocharitaceae,NA,Najas
13497,Najas_testui,Najas,Hydrocharitaceae,NA,Najas
13498,Najas_welwitschii,Najas,Hydrocharitaceae,NA,Najas
13499,Ottelia_cylindrica,Ottelia,Hydrocharitaceae,NA,Ottelia
13500,Ottelia_exserta,Ottelia,Hydrocharitaceae,NA,Ottelia
13501,Ottelia_fischeri,Ottelia,Hydrocharitaceae,NA,Ottelia
13502,Ottelia_muricata,Ottelia,Hydrocharitaceae,NA,Ottelia
13503,Ottelia_ulvifolia,Ottelia,Hydrocharitaceae,NA,Ottelia
13504,Ottelia_verdickii,Ottelia,Hydrocharitaceae,NA,Ottelia
13505,Thalassia_hemprichii,Thalassia,Hydrocharitaceae,NA,Thalassia
13506,Vallisneria_aethiopica,Vallisneria,Hydrocharitaceae,NA,Vallisneria
13507,Vallisneria_spiralis,Vallisneria,Hydrocharitaceae,NA,Vallisneria
13508,Hydrolea_brevistyla,Hydrolea,Hydroleaceae,NA,Hydrolea
13509,Hydrolea_floribunda,Hydrolea,Hydroleaceae,NA,Hydrolea
13510,Hydrolea_macrosepala,Hydrolea,Hydroleaceae,NA,Hydrolea
13511,Hydrolea_palustris,Hydrolea,Hydroleaceae,NA,Hydrolea
13512,Hydrostachys_angustisecta,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13513,Hydrostachys_insignis,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13514,Hydrostachys_lufirensis,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13515,Hydrostachys_lukungensis,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13516,Hydrostachys_myriophylla,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13517,Hydrostachys_polymorpha,Hydrostachys,Hydrostachyaceae,NA,Hydrostachys
13518,Didymoglossum_cuspidatum,Didymoglossum,Hymenophyllaceae,NA,Didymoglossum
13519,Hymenophyllum_capense,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13520,Hymenophyllum_capillare,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13521,Hymenophyllum_digitatum,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13522,Hymenophyllum_fumarioides,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13523,Hymenophyllum_hirsutum,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13524,Hymenophyllum_kuhnii,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13525,Hymenophyllum_marlothii,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13526,Hymenophyllum_mildbraedii,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13527,Hymenophyllum_peltatum,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13528,Hymenophyllum_polyanthos,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13529,Hymenophyllum_splendidum,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13530,Hymenophyllum_triangulare,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13531,Hymenophyllum_tunbridgense,Hymenophyllum,Hymenophyllaceae,NA,Hymenophyllum
13532,Trichomanes_africanum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13533,Trichomanes_ballardianum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13534,Trichomanes_borbonicum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13535,Trichomanes_chevalieri,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13536,Trichomanes_clarenceanum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13537,Trichomanes_crispiforme,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13538,Trichomanes_cupressoides,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13539,Trichomanes_erosum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13540,Trichomanes_fallax,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13541,Trichomanes_guineense,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13542,Trichomanes_inopinatum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13543,Trichomanes_lenormandii,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13544,Trichomanes_liberiense,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13545,Trichomanes_mannii,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13546,Trichomanes_melanotrichum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13547,Trichomanes_mettenii,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13548,Trichomanes_minutum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13549,Trichomanes_ramitrichum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13550,Trichomanes_rigidum,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13551,Trichomanes_ruwenzoriense,Trichomanes,Hymenophyllaceae,NA,Trichomanes
13552,Vandenboschia_gigantea,Vandenboschia,Hymenophyllaceae,NA,Vandenboschia
13553,Vandenboschia_radicans,Vandenboschia,Hymenophyllaceae,NA,Vandenboschia
13554,Harungana_madagascariensis,Harungana,Hypericaceae,NA,Harungana
13555,Harungana_montana,Harungana,Hypericaceae,NA,Harungana
13556,Hypericum_aethiopicum,Hypericum,Hypericaceae,NA,Hypericum
13557,Hypericum_annulatum,Hypericum,Hypericaceae,NA,Hypericum
13558,Hypericum_bequaertii,Hypericum,Hypericaceae,NA,Hypericum
13559,Hypericum_conjungens,Hypericum,Hypericaceae,NA,Hypericum
13560,Hypericum_humbertii,Hypericum,Hypericaceae,NA,Hypericum
13561,Hypericum_kiboense,Hypericum,Hypericaceae,NA,Hypericum
13562,Hypericum_lalandii,Hypericum,Hypericaceae,NA,Hypericum
13563,Hypericum_oligandrum,Hypericum,Hypericaceae,NA,Hypericum
13564,Hypericum_peplidifolium,Hypericum,Hypericaceae,NA,Hypericum
13565,Hypericum_quartinianum,Hypericum,Hypericaceae,NA,Hypericum
13566,Hypericum_revolutum,Hypericum,Hypericaceae,NA,Hypericum
13567,Hypericum_roeperianum,Hypericum,Hypericaceae,NA,Hypericum
13568,Hypericum_scioanum,Hypericum,Hypericaceae,NA,Hypericum
13569,Hypericum_somaliense,Hypericum,Hypericaceae,NA,Hypericum
13570,Psorospermum_alternifolium,Psorospermum,Hypericaceae,NA,Psorospermum
13571,Psorospermum_aurantiacum,Psorospermum,Hypericaceae,NA,Psorospermum
13572,Psorospermum_baumii,Psorospermum,Hypericaceae,NA,Psorospermum
13573,Psorospermum_corymbiferum,Psorospermum,Hypericaceae,NA,Psorospermum
13574,Psorospermum_densipunctatum,Psorospermum,Hypericaceae,NA,Psorospermum
13575,Psorospermum_febrifugum,Psorospermum,Hypericaceae,NA,Psorospermum
13576,Psorospermum_glaberrimum,Psorospermum,Hypericaceae,NA,Psorospermum
13577,Psorospermum_lanatum,Psorospermum,Hypericaceae,NA,Psorospermum
13578,Psorospermum_mechowii,Psorospermum,Hypericaceae,NA,Psorospermum
13579,Psorospermum_membranaceum,Psorospermum,Hypericaceae,NA,Psorospermum
13580,Psorospermum_senegalense,Psorospermum,Hypericaceae,NA,Psorospermum
13581,Psorospermum_staudtii,Psorospermum,Hypericaceae,NA,Psorospermum
13582,Psorospermum_tenuifolium,Psorospermum,Hypericaceae,NA,Psorospermum
13583,Psorospermum_guineense,Psorospermum,Hypericaceae,NA,Psorospermum
13584,Vismia_affinis,Vismia,Hypericaceae,NA,Vismia
13585,Vismia_guineensis,Vismia,Hypericaceae,NA,Vismia
13586,Vismia_laurentii,Vismia,Hypericaceae,NA,Vismia
13587,Vismia_orientalis,Vismia,Hypericaceae,NA,Vismia
13588,Vismia_pauciflora,Vismia,Hypericaceae,NA,Vismia
13589,Vismia_rubescens,Vismia,Hypericaceae,NA,Vismia
13590,Vismia_rufescens,Vismia,Hypericaceae,NA,Vismia
13591,Hypodematium_crenatum,Hypodematium,Hypodematiaceae,NA,Hypodematium
13592,Curculigo_pilosa,Curculigo,Hypoxidaceae,NA,Curculigo
13593,Empodium_elongatum,Empodium,Hypoxidaceae,NA,Empodium
13594,Hypoxis_abyssinica,Hypoxis,Hypoxidaceae,NA,Hypoxis
13595,Hypoxis_angustifolia,Hypoxis,Hypoxidaceae,NA,Hypoxis
13596,Hypoxis_argentea,Hypoxis,Hypoxidaceae,NA,Hypoxis
13597,Hypoxis_camerooniana,Hypoxis,Hypoxidaceae,NA,Hypoxis
13598,Hypoxis_filiformis,Hypoxis,Hypoxidaceae,NA,Hypoxis
13599,Hypoxis_fischeri,Hypoxis,Hypoxidaceae,NA,Hypoxis
13600,Hypoxis_floccosa,Hypoxis,Hypoxidaceae,NA,Hypoxis
13601,Hypoxis_galpinii,Hypoxis,Hypoxidaceae,NA,Hypoxis
13602,Hypoxis_goetzei,Hypoxis,Hypoxidaceae,NA,Hypoxis
13603,Hypoxis_hemerocallidea,Hypoxis,Hypoxidaceae,NA,Hypoxis
13604,Hypoxis_kilimanjarica,Hypoxis,Hypoxidaceae,NA,Hypoxis
13605,Hypoxis_lejolyana,Hypoxis,Hypoxidaceae,NA,Hypoxis
13606,Hypoxis_lusalensis,Hypoxis,Hypoxidaceae,NA,Hypoxis
13607,Hypoxis_malaissei,Hypoxis,Hypoxidaceae,NA,Hypoxis
13608,Hypoxis_malosana,Hypoxis,Hypoxidaceae,NA,Hypoxis
13609,Hypoxis_monanthos,Hypoxis,Hypoxidaceae,NA,Hypoxis
13610,Hypoxis_multiceps,Hypoxis,Hypoxidaceae,NA,Hypoxis
13611,Hypoxis_nyasica,Hypoxis,Hypoxidaceae,NA,Hypoxis
13612,Hypoxis_obtusa,Hypoxis,Hypoxidaceae,NA,Hypoxis
13613,Hypoxis_polystachya,Hypoxis,Hypoxidaceae,NA,Hypoxis
13614,Hypoxis_rigidula,Hypoxis,Hypoxidaceae,NA,Hypoxis
13615,Hypoxis_robusta,Hypoxis,Hypoxidaceae,NA,Hypoxis
13616,Hypoxis_schimperi,Hypoxis,Hypoxidaceae,NA,Hypoxis
13617,Hypoxis_suffruticosa,Hypoxis,Hypoxidaceae,NA,Hypoxis
13618,Hypoxis_urceolata,Hypoxis,Hypoxidaceae,NA,Hypoxis
13619,Hypoxis_villosa,Hypoxis,Hypoxidaceae,NA,Hypoxis
13620,Pauridia_minuta,Pauridia,Hypoxidaceae,NA,Pauridia
13621,Rhodohypoxis_baurii,Rhodohypoxis,Hypoxidaceae,NA,Rhodohypoxis
13622,Spiloxene_capensis,Spiloxene,Hypoxidaceae,NA,Spiloxene
13623,Spiloxene_gracilipes,Spiloxene,Hypoxidaceae,NA,Spiloxene
13624,Spiloxene_monophylla,Spiloxene,Hypoxidaceae,NA,Spiloxene
13625,Spiloxene_ovata,Spiloxene,Hypoxidaceae,NA,Spiloxene
13626,Spiloxene_serrata,Spiloxene,Hypoxidaceae,NA,Spiloxene
13627,Alsodeiopsis_chippii,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13628,Alsodeiopsis_mannii,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13629,Alsodeiopsis_poggei,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13630,Alsodeiopsis_rowlandii,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13631,Alsodeiopsis_rubra,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13632,Alsodeiopsis_schumannii,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13633,Alsodeiopsis_staudtii,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13634,Alsodeiopsis_villosa,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13635,Alsodeiopsis_weissenborniana,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13636,Alsodeiopsis_zenkeri,Alsodeiopsis,Icacinaceae,NA,Alsodeiopsis
13637,Apodytes_dimidiata,Apodytes,Icacinaceae,NA,Apodytes
13638,Cassinopsis_ilicifolia,Cassinopsis,Icacinaceae,NA,Cassinopsis
13639,Cassinopsis_tinifolia,Cassinopsis,Icacinaceae,NA,Cassinopsis
13640,Chlamydocarya_anhydathoda,Chlamydocarya,Icacinaceae,NA,Chlamydocarya
13641,Chlamydocarya_macrocarpa,Chlamydocarya,Icacinaceae,NA,Chlamydocarya
13642,Chlamydocarya_soyauxii,Chlamydocarya,Icacinaceae,NA,Chlamydocarya
13643,Chlamydocarya_thomsoniana,Chlamydocarya,Icacinaceae,NA,Chlamydocarya
13644,Desmostachys_brevipes,Desmostachys,Icacinaceae,NA,Desmostachys
13645,Desmostachys_oblongifolius,Desmostachys,Icacinaceae,NA,Desmostachys
13646,Desmostachys_tenuifolius,Desmostachys,Icacinaceae,NA,Desmostachys
13647,Desmostachys_vogelii,Desmostachys,Icacinaceae,NA,Desmostachys
13648,Icacina_claessensii,Icacina,Icacinaceae,NA,Icacina
13649,Icacina_guessfeldtii,Icacina,Icacinaceae,NA,Icacina
13650,Icacina_mannii,Icacina,Icacinaceae,NA,Icacina
13651,Icacina_oliviformis,Icacina,Icacinaceae,NA,Icacina
13652,Icacina_trichantha,Icacina,Icacinaceae,NA,Icacina
13653,Iodes_africana,Iodes,Icacinaceae,NA,Iodes
13654,Iodes_kamerunensis,Iodes,Icacinaceae,NA,Iodes
13655,Iodes_klaineana,Iodes,Icacinaceae,NA,Iodes
13656,Iodes_liberica,Iodes,Icacinaceae,NA,Iodes
13657,Iodes_pierlotii,Iodes,Icacinaceae,NA,Iodes
13658,Iodes_seretii,Iodes,Icacinaceae,NA,Iodes
13659,Iodes_usambarensis,Iodes,Icacinaceae,NA,Iodes
13660,Iodes_yangambiensis,Iodes,Icacinaceae,NA,Iodes
13661,Lavigeria_macrocarpa,Lavigeria,Icacinaceae,NA,Lavigeria
13662,Polycephalium_capitatum,Polycephalium,Icacinaceae,NA,Polycephalium
13663,Polycephalium_lobatum,Polycephalium,Icacinaceae,NA,Polycephalium
13664,Pyrenacantha_acuminata,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13665,Pyrenacantha_gabonica,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13666,Pyrenacantha_glabrescens,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13667,Pyrenacantha_grandiflora,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13668,Pyrenacantha_grandifolia,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13669,Pyrenacantha_kaurabassana,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13670,Pyrenacantha_kirkii,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13671,Pyrenacantha_klaineana,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13672,Pyrenacantha_lebrunii,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13673,Pyrenacantha_longirostrata,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13674,Pyrenacantha_macrocarpa,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13675,Pyrenacantha_malvifolia,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13676,Pyrenacantha_puberula,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13677,Pyrenacantha_staudtii,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13678,Pyrenacantha_sylvestris,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13679,Pyrenacantha_thomsoniana,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13680,Pyrenacantha_villiersii,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13681,Pyrenacantha_vogeliana,Pyrenacantha,Icacinaceae,NA,Pyrenacantha
13682,Rhaphiostylis_beninensis,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
13683,Rhaphiostylis_cordifolia,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
13684,Rhaphiostylis_elegans,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
13685,Rhaphiostylis_ferruginea,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
13686,Rhaphiostylis_fusca,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
13687,Rhaphiostylis_minima,Rhaphiostylis,Icacinaceae,NA,Rhaphiostylis
